smiles,value,target_id
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,[1.3354700537439068],[5]
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1C[C@@H](O)CC(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,[0.4707186643873584],[5]
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,[0.3942277160875341],[5]
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2CC1C(=O)NC(C)(C)C,[2.1779048098258147],[5]
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,[0.06835362105558773],[5]
CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,[0.3750671797620277],[5]
CNCCCC12CCC(c3ccccc31)c1ccccc12,[0.06719287267550077],[5]
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,[0.184508227774417],[5]
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,[-0.09205079607888607],[5]
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,[1.4645651036298961],[5]
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,[0.3120526166443747],[5]
O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,[-0.16922552061579013],[5]
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[0.8093005837815678],[5]
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,[0.2476427858444627],[5]
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,[1.0645867264776865],[5]
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,[1.5882854110546647],[5]
C=CCN1CC[C@]23c4c5ccc(O)c4OC2C(=O)CC[C@@]3(O)[C@H]1C5,[0.03904494328022484],[5]
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,[0.6751179353897337],[5]
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,[0.3496573138459053],[5]
O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1,[0.6616698590267972],[5]
CC(=O)O[C@]1(C(C)=O)CC[C@H]2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)C[C@@]21C,[0.2671719300564589],[5]
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,[0.027946932004809688],[5]
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,[-0.11715136879608651],[5]
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,[0.3102691929178344],[5]
CCc1cc(C(N)=S)ccn1,[0.01643273171657019],[5]
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,[0.4935070961757915],[5]
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,[0.04002900836312992],[5]
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,[-0.004546107228971488],[5]
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,[-0.0652959024562788],[5]
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,[0.9234979719154159],[5]
CC(c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,[0.008801275495093498],[5]
COc1ccc2c(O[C@@H]3CC4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,[0.8207063958512667],[5]
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,[0.9627856788644735],[5]
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,[1.3411414461019302],[5]
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,[0.9933792950359221],[5]
CC1c2cccc(O)c2C(=O)C2C(=O)[C@]3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)[C@@H]3[C@@H](O)[C@@H]21,[0.6514230089586767],[5]
CCCN(CCC)CCc1cccc2[nH]c(O)cc12,[-0.018163764635183086],[5]
Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,[0.6911766892109339],[5]
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,[-0.06350763750013433],[5]
N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,[0.8008136392469742],[5]
CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,[0.021981527871908144],[5]
CCC(=O)N1CCN(C(=O)c2ccccc2)CC1,[0.1364266177134253],[5]
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,[1.2092093631494176],[5]
CN1CCN2c3ccccc3Cc3ccccc3C2C1,[0.27013603672468006],[5]
CC(C)(C)NCC(O)COc1cccc2c1C[C@@H](O)[C@@H](O)C2,[0.09243255227306142],[5]
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,[-0.0011226757216738182],[5]
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,[0.0853892867509302],[5]
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,[0.17642697035015908],[5]
